,id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
891,636415,Light Rain,lr,S,2013-05-11T06:33:22.147850Z,2013-05-15,5.18,13.56,,6.47,186.99999999999997,,71.0,9.997862483098704,75
892,639219,Light Rain,lr,S,2013-05-11T04:33:16.424080Z,2013-05-15,5.18,13.56,,6.47,186.99999999999997,,71.0,9.997862483098704,75
893,630159,Light Rain,lr,E,2013-05-11T02:33:15.525950Z,2013-05-15,5.67,15.09,,6.65,100.0,,77.0,,75
894,628919,Light Rain,lr,E,2013-05-11T00:33:09.801850Z,2013-05-15,5.67,15.09,,6.65,100.0,,77.0,,75
895,771898,Light Rain,lr,SE,2013-05-16T22:38:12.760390Z,2013-05-16,4.4,15.08,,4.66,126.0,,72.0,5.362433389008192,75
896,776776,Light Rain,lr,SE,2013-05-16T20:38:06.166050Z,2013-05-16,4.4,15.08,,4.66,126.0,,72.0,5.362433389008192,75
897,775690,Light Rain,lr,SE,2013-05-16T18:38:01.663510Z,2013-05-16,4.4,15.08,,3.35,130.0,,73.0,5.107671200190885,75
898,788152,Light Rain,lr,SE,2013-05-16T16:38:02.168870Z,2013-05-16,4.4,15.08,,3.35,130.0,,73.0,5.107671200190885,75
899,778475,Light Rain,lr,SE,2013-05-16T14:37:54.828810Z,2013-05-16,4.4,13.92,,2.69,144.0,,81.0,5.294082557862085,75
900,778441,Light Rain,lr,SE,2013-05-16T12:37:48.406170Z,2013-05-16,4.4,13.92,,2.69,144.0,,81.0,5.294082557862085,75
901,777140,Light Rain,lr,SE,2013-05-16T10:37:46.526660Z,2013-05-16,4.4,14.61,,2.25,127.00000000000001,,87.0,4.728634772926111,75
902,726620,Light Rain,lr,SE,2013-05-16T08:37:38.987590Z,2013-05-16,4.4,14.61,,2.25,127.00000000000001,,87.0,4.728634772926111,75
903,763969,Light Rain,lr,SSE,2013-05-16T06:37:41.728990Z,2013-05-16,4.8,13.66,,4.38,158.0,,74.0,8.972600015907103,75
904,767541,Light Rain,lr,SSE,2013-05-16T04:37:34.501670Z,2013-05-16,4.8,13.66,,4.38,158.0,,74.0,8.972600015907103,75
905,764669,Light Rain,lr,NNE,2013-05-16T02:37:32.659010Z,2013-05-16,7.57,12.51,,6.78,23.0,,77.0,9.997862483098704,75
906,755933,Light Rain,lr,NNE,2013-05-16T00:37:22.840220Z,2013-05-16,7.57,12.51,,6.78,23.0,,77.0,9.997862483098704,75
907,765223,Light Cloud,lc,SE,2013-05-15T22:37:24.058350Z,2013-05-16,5.78,14.67,,4.43,145.0,,71.0,9.680963175057663,70
908,751726,Light Cloud,lc,SE,2013-05-15T20:37:14.673400Z,2013-05-16,5.78,14.67,,4.43,145.0,,71.0,9.680963175057663,70
909,756477,Light Cloud,lc,SE,2013-05-15T18:37:13.495820Z,2013-05-16,6.16,14.64,,5.38,140.0,,70.0,9.997862483098704,70
910,761190,Light Cloud,lc,SE,2013-05-15T16:37:04.970600Z,2013-05-16,6.16,14.64,,5.38,140.0,,70.0,9.997862483098704,70
911,753501,Light Cloud,lc,SE,2013-05-15T14:37:03.806310Z,2013-05-16,6.04,14.03,,5.52,132.0,,72.0,9.997862483098704,70
912,724847,Light Cloud,lc,SE,2013-05-15T12:36:55.618440Z,2013-05-16,6.04,14.03,,5.52,132.0,,72.0,9.997862483098704,70
913,755229,Light Rain,lr,ESE,2013-05-15T10:36:53.944420Z,2013-05-16,5.93,14.19,,4.95,113.0,,73.0,9.836305973116996,75
914,748542,Light Rain,lr,ESE,2013-05-15T08:36:46.647690Z,2013-05-16,5.93,14.19,,4.95,113.0,,73.0,9.836305973116996,75
915,743959,Light Rain,lr,ESE,2013-05-15T06:36:45.505290Z,2013-05-16,5.65,13.98,,5.71,119.99999999999999,,73.0,9.997862483098704,75
916,741624,Light Rain,lr,ESE,2013-05-15T04:36:38.182860Z,2013-05-16,5.65,13.98,,5.71,119.99999999999999,,73.0,9.997862483098704,75
917,728490,Light Rain,lr,N,2013-05-15T02:36:36.264020Z,2013-05-16,7.36,13.33,,7.47,350.0,,75.0,9.997862483098704,75
918,739679,Light Rain,lr,N,2013-05-15T00:36:29.613060Z,2013-05-16,7.36,13.33,,7.47,350.0,,75.0,9.997862483098704,75
919,720839,Light Rain,lr,SSE,2013-05-14T22:36:29.149430Z,2013-05-16,5.46,14.69,,4.95,163.0,,70.0,9.997862483098704,75
920,727527,Light Rain,lr,SSE,2013-05-14T20:36:20.424450Z,2013-05-16,5.46,14.69,,4.95,163.0,,70.0,9.997862483098704,75
921,723460,Light Rain,lr,S,2013-05-14T18:36:18.996680Z,2013-05-16,5.46,14.83,,4.68,176.0,,68.0,9.997862483098704,75
922,744039,Light Rain,lr,S,2013-05-14T16:36:13.061580Z,2013-05-16,5.46,14.83,,4.68,176.0,,68.0,9.997862483098704,75
923,728095,Light Rain,lr,S,2013-05-14T14:36:07.582280Z,2013-05-16,5.64,14.14,,4.82,186.99999999999997,,71.0,9.997862483098704,75
924,730002,Light Rain,lr,S,2013-05-14T12:35:57.070320Z,2013-05-16,5.64,14.14,,4.82,186.99999999999997,,71.0,9.997862483098704,75
925,709676,Light Rain,lr,SSW,2013-05-14T10:35:53.813460Z,2013-05-16,5.8,13.82,,4.81,194.99999999999997,,72.0,9.997862483098704,75
926,709612,Light Rain,lr,SSW,2013-05-14T08:35:49.150620Z,2013-05-16,5.8,13.82,,4.81,194.99999999999997,,72.0,9.997862483098704,75
927,707405,Light Rain,lr,SSW,2013-05-14T06:35:41.715220Z,2013-05-16,5.73,13.43,,4.85,207.0,,72.0,9.997862483098704,75
928,700499,Light Rain,lr,SSW,2013-05-14T04:35:40.698780Z,2013-05-16,5.73,13.43,,4.85,207.0,,72.0,9.997862483098704,75
929,699870,Light Rain,lr,ENE,2013-05-14T02:35:36.719490Z,2013-05-16,7.08,13.13,,6.73,70.0,,76.0,9.997862483098704,75
930,693958,Light Rain,lr,ENE,2013-05-14T00:35:29.577380Z,2013-05-16,7.08,13.13,,6.73,70.0,,76.0,9.997862483098704,75
931,691713,Light Rain,lr,S,2013-05-13T22:35:28.492670Z,2013-05-16,4.87,13.88,,5.56,183.99999999999997,,72.0,9.997862483098704,75
932,699401,Light Rain,lr,S,2013-05-13T20:35:24.408560Z,2013-05-16,4.87,13.88,,5.56,183.99999999999997,,72.0,9.997862483098704,75
933,698184,Light Rain,lr,S,2013-05-13T18:35:20.347240Z,2013-05-16,5.88,13.79,,5.77,184.99999999999997,,72.0,9.997862483098704,75
934,693180,Light Rain,lr,S,2013-05-13T16:35:13.166100Z,2013-05-16,5.88,13.79,,5.77,184.99999999999997,,72.0,9.997862483098704,75
935,684812,Light Rain,lr,S,2013-05-13T14:35:11.476630Z,2013-05-16,5.64,13.92,,5.31,174.0,,72.0,9.997862483098704,75
936,687777,Light Rain,lr,S,2013-05-13T12:35:07.644280Z,2013-05-16,5.64,13.92,,5.31,174.0,,72.0,9.997862483098704,75
937,683431,Light Rain,lr,S,2013-05-13T10:35:06.226910Z,2013-05-16,5.63,13.44,,5.73,185.99999999999997,,74.0,9.997862483098704,75
938,689209,Light Rain,lr,S,2013-05-13T08:34:58.542800Z,2013-05-16,5.63,13.44,,5.73,185.99999999999997,,74.0,9.997862483098704,75
939,678996,Light Rain,lr,S,2013-05-13T06:34:56.799210Z,2013-05-16,5.94,14.05,,6.14,185.99999999999997,,73.0,9.997862483098704,75
940,675970,Light Rain,lr,S,2013-05-13T04:34:47.085380Z,2013-05-16,5.94,14.05,,6.14,185.99999999999997,,73.0,9.997862483098704,75
941,677623,Light Rain,lr,ENE,2013-05-13T02:34:49.085010Z,2013-05-16,4.69,14.65,,8.27,68.0,,80.0,,75
942,671671,Light Rain,lr,ENE,2013-05-13T00:34:42.699130Z,2013-05-16,4.69,14.65,,8.27,68.0,,80.0,,75
943,676205,Light Rain,lr,S,2013-05-12T22:34:41.698680Z,2013-05-16,5.74,13.94,,5.91,169.0,,72.0,9.997862483098704,75
944,676132,Light Rain,lr,S,2013-05-12T20:34:35.057400Z,2013-05-16,5.74,13.94,,5.91,169.0,,72.0,9.997862483098704,75
945,668808,Light Rain,lr,SSE,2013-05-12T18:34:31.426220Z,2013-05-16,5.98,14.12,,6.96,163.0,,72.0,9.997862483098704,75
946,662818,Light Rain,lr,SSE,2013-05-12T16:34:24.384410Z,2013-05-16,5.98,14.12,,6.96,163.0,,72.0,9.997862483098704,75
947,664441,Light Rain,lr,SSE,2013-05-12T14:34:23.283290Z,2013-05-16,5.92,14.11,,6.49,161.0,,72.0,9.997862483098704,75
948,664377,Light Rain,lr,SSE,2013-05-12T12:34:19.719140Z,2013-05-16,5.92,14.11,,6.49,161.0,,72.0,9.997862483098704,75
949,664034,Light Rain,lr,SSE,2013-05-12T10:34:16.136580Z,2013-05-16,5.92,13.64,,6.41,152.0,,70.0,9.997862483098704,75
950,655964,Light Rain,lr,SSE,2013-05-12T08:34:04.598920Z,2013-05-16,5.92,13.64,,6.41,152.0,,70.0,9.997862483098704,75
951,659485,Light Rain,lr,SE,2013-05-12T06:34:04.079590Z,2013-05-16,5.83,13.63,,6.11,131.0,,71.0,9.997862483098704,75
952,659434,Light Rain,lr,SE,2013-05-12T04:33:57.251770Z,2013-05-16,5.83,13.63,,6.11,131.0,,71.0,9.997862483098704,75
953,658191,Light Rain,lr,NNE,2013-05-12T02:33:56.229280Z,2013-05-16,7.34,14.19,,7.49,26.999999999999996,,86.0,,75
954,654190,Light Rain,lr,NNE,2013-05-12T00:33:52.104540Z,2013-05-16,7.34,14.19,,7.49,26.999999999999996,,86.0,,75
955,801948,Light Rain,lr,NNE,2013-05-17T22:39:04.521310Z,2013-05-17,6.8,10.93,,6.67,31.0,,75.0,6.182643362761473,75
956,817015,Light Rain,lr,NNE,2013-05-17T20:38:56.903400Z,2013-05-17,6.8,10.93,,6.67,31.0,,75.0,6.182643362761473,75
957,787802,Light Cloud,lc,NNE,2013-05-17T18:38:54.803960Z,2013-05-17,6.8,11.3,,6.54,33.0,,77.0,6.232353058140459,70
958,809094,Light Cloud,lc,NNE,2013-05-17T16:38:46.931620Z,2013-05-17,6.8,11.3,,6.54,33.0,,77.0,6.232353058140459,70
959,776870,Light Rain,lr,NE,2013-05-17T14:38:44.040470Z,2013-05-17,6.8,12.2,,6.13,34.00000000000001,,79.0,6.282062753519447,75
960,796748,Light Rain,lr,NE,2013-05-17T12:38:36.694450Z,2013-05-17,6.8,12.2,,6.13,34.00000000000001,,79.0,6.282062753519447,75
961,787473,Light Cloud,lc,NNE,2013-05-17T10:38:35.101420Z,2013-05-17,6.8,13.33,,4.93,31.0,,83.0,6.480901535035393,70
962,805025,Light Cloud,lc,NNE,2013-05-17T08:38:31.050540Z,2013-05-17,6.8,13.33,,4.93,31.0,,83.0,6.480901535035393,70
963,790674,Light Cloud,lc,NE,2013-05-17T06:38:26.248410Z,2013-05-17,7.19,12.84,,6.36,40.0,,74.0,9.997862483098704,70
964,783826,Light Cloud,lc,NE,2013-05-17T04:38:19.448650Z,2013-05-17,7.19,12.84,,6.36,40.0,,74.0,9.997862483098704,70
965,792199,Light Rain,lr,WNW,2013-05-17T02:38:18.212660Z,2013-05-17,8.18,13.38,,6.44,283.0,,75.0,9.997862483098704,75
966,782642,Light Rain,lr,WNW,2013-05-17T00:38:12.052900Z,2013-05-17,8.18,13.38,,6.44,283.0,,75.0,9.997862483098704,75
967,726934,Light Cloud,lc,NNE,2013-05-16T22:38:12.631720Z,2013-05-17,7.58,13.04,,7.52,31.0,,78.0,9.997862483098704,70
968,789204,Light Cloud,lc,NNE,2013-05-16T20:38:03.783780Z,2013-05-17,7.58,13.04,,7.52,31.0,,78.0,9.997862483098704,70
969,769965,Light Cloud,lc,NNE,2013-05-16T18:38:03.952130Z,2013-05-17,4.65,14.24,,8.58,23.0,,79.0,,70
970,786306,Light Cloud,lc,NNE,2013-05-16T16:37:59.388910Z,2013-05-17,4.65,14.24,,8.58,23.0,,79.0,,70
971,779291,Light Cloud,lc,NNE,2013-05-16T14:37:54.687970Z,2013-05-17,7.76,12.82,,7.26,26.0,,76.0,9.997862483098704,70
972,785090,Light Cloud,lc,NNE,2013-05-16T12:37:50.534270Z,2013-05-17,7.76,12.82,,7.26,26.0,,76.0,9.997862483098704,70
973,775383,Light Cloud,lc,NNE,2013-05-16T10:37:46.817380Z,2013-05-17,7.79,12.71,,7.35,22.0,,77.0,9.208721068957288,70
974,758460,Light Cloud,lc,NNE,2013-05-16T08:37:39.243890Z,2013-05-17,7.79,12.71,,7.35,22.0,,77.0,9.208721068957288,70
975,771324,Light Rain,lr,NNE,2013-05-16T06:37:38.615290Z,2013-05-17,7.58,12.45,,7.33,24.000000000000004,,77.0,9.997862483098704,75
976,766639,Light Rain,lr,NNE,2013-05-16T04:37:31.758690Z,2013-05-17,7.58,12.45,,7.33,24.000000000000004,,77.0,9.997862483098704,75
977,763717,Light Rain,lr,W,2013-05-16T02:37:30.013730Z,2013-05-17,8.25,11.46,,7.06,280.0,,83.0,9.997862483098704,75
978,764622,Light Rain,lr,W,2013-05-16T00:37:26.043560Z,2013-05-17,8.25,11.46,,7.06,280.0,,83.0,9.997862483098704,75
979,767087,Light Rain,lr,N,2013-05-15T22:37:21.408730Z,2013-05-17,6.97,12.72,,7.0,2.0,,79.0,9.997862483098704,75
980,768010,Light Rain,lr,N,2013-05-15T20:37:14.561060Z,2013-05-17,6.97,12.72,,7.0,2.0,,79.0,9.997862483098704,75
981,734742,Light Rain,lr,N,2013-05-15T18:37:13.305690Z,2013-05-17,7.5,11.71,,7.56,358.0,,79.0,9.997862483098704,75
982,757271,Light Rain,lr,N,2013-05-15T16:37:04.804580Z,2013-05-17,7.5,11.71,,7.56,358.0,,79.0,9.997862483098704,75
983,734447,Light Rain,lr,NNW,2013-05-15T14:37:03.816990Z,2013-05-17,7.35,10.92,,7.66,346.0,,83.0,9.997862483098704,75
984,753456,Light Rain,lr,NNW,2013-05-15T12:36:58.929930Z,2013-05-17,7.35,10.92,,7.66,346.0,,83.0,9.997862483098704,75
985,747661,Light Rain,lr,N,2013-05-15T10:36:53.812510Z,2013-05-17,7.46,13.13,,7.54,1.0,,77.0,9.997862483098704,75
986,757039,Light Rain,lr,N,2013-05-15T08:36:47.033460Z,2013-05-17,7.46,13.13,,7.54,1.0,,77.0,9.997862483098704,75
987,746595,Light Rain,lr,N,2013-05-15T06:36:47.895320Z,2013-05-17,7.23,13.54,,7.45,8.0,,74.0,9.997862483098704,75
988,728692,Light Rain,lr,N,2013-05-15T04:36:40.462420Z,2013-05-17,7.23,13.54,,7.45,8.0,,74.0,9.997862483098704,75
989,735740,Light Rain,lr,NW,2013-05-15T02:36:35.958880Z,2013-05-17,8.15,11.89,,7.21,309.0,,80.0,9.997862483098704,75
990,748026,Light Rain,lr,NW,2013-05-15T00:36:29.203000Z,2013-05-17,8.15,11.89,,7.21,309.0,,80.0,9.997862483098704,75
991,743429,Light Rain,lr,NNE,2013-05-14T22:36:26.748380Z,2013-05-17,7.27,13.57,,7.54,22.0,,72.0,9.997862483098704,75
992,721744,Light Rain,lr,NNE,2013-05-14T20:36:20.646020Z,2013-05-17,7.27,13.57,,7.54,22.0,,72.0,9.997862483098704,75
993,724437,Light Rain,lr,ENE,2013-05-14T18:36:19.146110Z,2013-05-17,6.96,14.29,,7.3,66.0,,69.0,9.997862483098704,75
994,741034,Light Rain,lr,ENE,2013-05-14T16:36:12.120080Z,2013-05-17,6.96,14.29,,7.3,66.0,,69.0,9.997862483098704,75
995,737029,Light Rain,lr,ENE,2013-05-14T14:36:11.167650Z,2013-05-17,6.4,14.19,,7.02,64.0,,70.0,9.997862483098704,75
996,723236,Light Rain,lr,ENE,2013-05-14T12:35:57.276290Z,2013-05-17,6.4,14.19,,7.02,64.0,,70.0,9.997862483098704,75
997,704769,Light Rain,lr,ENE,2013-05-14T10:35:53.193590Z,2013-05-17,6.04,13.87,,7.23,69.0,,76.0,9.997862483098704,75
998,706795,Light Rain,lr,ENE,2013-05-14T08:35:45.241950Z,2013-05-17,6.04,13.87,,7.23,69.0,,76.0,9.997862483098704,75
999,703440,Light Rain,lr,E,2013-05-14T06:35:41.533660Z,2013-05-17,6.24,13.35,,6.83,80.0,,74.0,9.997862483098704,75
1000,705352,Light Rain,lr,E,2013-05-14T04:35:38.082510Z,2013-05-17,6.24,13.35,,6.83,80.0,,74.0,9.997862483098704,75
1001,706018,Light Cloud,lc,N,2013-05-14T02:35:36.728890Z,2013-05-17,4.84,13.28,,12.15,354.0,,79.0,,70
1002,697946,Light Cloud,lc,N,2013-05-14T00:35:30.149320Z,2013-05-17,4.84,13.28,,12.15,354.0,,79.0,,70
1003,694648,Light Rain,lr,ENE,2013-05-13T22:35:28.684270Z,2013-05-17,6.07,12.62,,6.95,69.0,,79.0,9.997862483098704,75
1004,696552,Light Rain,lr,ENE,2013-05-13T20:35:21.158180Z,2013-05-17,6.07,12.62,,6.95,69.0,,79.0,9.997862483098704,75
1005,695223,Light Rain,lr,ENE,2013-05-13T18:35:20.493300Z,2013-05-17,6.91,13.1,,7.55,74.0,,78.0,9.997862483098704,75
1006,694184,Light Rain,lr,ENE,2013-05-13T16:35:12.760370Z,2013-05-17,6.91,13.1,,7.55,74.0,,78.0,9.997862483098704,75
1007,682875,Light Rain,lr,NE,2013-05-13T14:35:11.204960Z,2013-05-17,7.36,12.86,,6.5,46.0,,78.0,9.997862483098704,75
1008,688715,Light Rain,lr,NE,2013-05-13T12:35:03.620550Z,2013-05-17,7.36,12.86,,6.5,46.0,,78.0,9.997862483098704,75
1009,685430,Light Rain,lr,NE,2013-05-13T10:35:03.165980Z,2013-05-17,6.68,14.37,,6.87,46.0,,74.0,9.997862483098704,75
1010,682410,Light Rain,lr,NE,2013-05-13T08:34:55.271320Z,2013-05-17,6.68,14.37,,6.87,46.0,,74.0,9.997862483098704,75
1011,684030,Light Rain,lr,NNE,2013-05-13T06:34:53.907920Z,2013-05-17,6.72,13.67,,7.61,31.0,,73.0,9.997862483098704,75
1012,678935,Light Rain,lr,NNE,2013-05-13T04:34:47.226510Z,2013-05-17,6.72,13.67,,7.61,31.0,,73.0,9.997862483098704,75
1013,674656,Light Cloud,lc,N,2013-05-13T02:34:46.416710Z,2013-05-17,5.37,14.87,,11.03,4.0,,75.0,,70
1014,677543,Light Cloud,lc,N,2013-05-13T00:34:39.698530Z,2013-05-17,5.37,14.87,,11.03,4.0,,75.0,,70
1015,839192,Light Cloud,lc,WNW,2013-05-18T22:40:02.817640Z,2013-05-18,9.56,14.58,,7.03,290.0,,65.0,6.219925634295713,70
1016,821891,Light Cloud,lc,WNW,2013-05-18T20:39:53.264820Z,2013-05-18,9.56,14.58,,7.03,290.0,,65.0,6.219925634295713,70
1017,818533,Light Cloud,lc,WNW,2013-05-18T18:39:52.499620Z,2013-05-18,9.46,15.06,,7.62,287.0,,67.0,6.49332895888014,70
1018,819756,Light Cloud,lc,WNW,2013-05-18T16:39:47.878680Z,2013-05-18,9.46,15.06,,7.62,287.0,,67.0,6.49332895888014,70
1019,825713,Light Cloud,lc,W,2013-05-18T14:39:42.023780Z,2013-05-18,9.49,14.93,,7.64,274.0,,69.0,6.543038654259126,70
1020,831206,Light Cloud,lc,W,2013-05-18T12:39:34.665210Z,2013-05-18,9.49,14.93,,7.64,274.0,,69.0,6.543038654259126,70
1021,826451,Light Cloud,lc,W,2013-05-18T10:39:33.017550Z,2013-05-18,9.29,14.81,,6.35,270.0,,71.0,6.9966396245923805,70
1022,804338,Light Cloud,lc,W,2013-05-18T08:39:26.830220Z,2013-05-18,9.29,14.81,,6.35,270.0,,71.0,6.9966396245923805,70
1023,821409,Light Cloud,lc,W,2013-05-18T06:39:23.439900Z,2013-05-18,9.54,15.88,,6.34,272.0,,65.0,9.997862483098704,70
1024,814715,Light Cloud,lc,W,2013-05-18T04:39:15.739700Z,2013-05-18,9.54,15.88,,6.34,272.0,,65.0,9.997862483098704,70
1025,814506,Light Rain,lr,ENE,2013-05-18T02:39:10.201230Z,2013-05-18,9.84,16.81,,7.29,57.00000000000001,,72.0,9.997862483098704,75
1026,818268,Light Rain,lr,ENE,2013-05-18T00:39:08.402570Z,2013-05-18,9.84,16.81,,7.29,57.00000000000001,,72.0,9.997862483098704,75
1027,816134,Light Rain,lr,W,2013-05-17T22:39:04.269150Z,2013-05-18,7.69,14.73,,6.33,273.0,,73.0,9.997862483098704,75
1028,812283,Light Rain,lr,W,2013-05-17T20:38:56.636700Z,2013-05-18,7.69,14.73,,6.33,273.0,,73.0,9.997862483098704,75
1029,801689,Light Rain,lr,W,2013-05-17T18:38:57.093340Z,2013-05-18,7.98,14.56,,6.75,266.0,,73.0,9.997862483098704,75
1030,798927,Light Rain,lr,W,2013-05-17T16:38:47.131310Z,2013-05-18,7.98,14.56,,6.75,266.0,,73.0,9.997862483098704,75
1031,807166,Light Rain,lr,W,2013-05-17T14:38:44.316800Z,2013-05-18,8.05,13.92,,7.18,263.0,,75.0,9.997862483098704,75
1032,800477,Light Rain,lr,W,2013-05-17T12:38:36.078810Z,2013-05-18,8.05,13.92,,7.18,263.0,,75.0,9.997862483098704,75
1033,801174,Light Rain,lr,W,2013-05-17T10:38:34.700410Z,2013-05-18,8.18,13.98,,6.83,264.0,,76.0,9.997862483098704,75
1034,797503,Light Rain,lr,W,2013-05-17T08:38:31.545020Z,2013-05-18,8.18,13.98,,6.83,264.0,,76.0,9.997862483098704,75
1035,797317,Light Rain,lr,WNW,2013-05-17T06:38:26.028230Z,2013-05-18,8.11,13.52,,6.15,286.0,,77.0,9.997862483098704,75
1036,795373,Light Rain,lr,WNW,2013-05-17T04:38:19.717540Z,2013-05-18,8.11,13.52,,6.15,286.0,,77.0,9.997862483098704,75
1037,783639,Light Rain,lr,ENE,2013-05-17T02:38:18.541270Z,2013-05-18,8.85,15.54,,4.95,61.0,,78.0,9.997862483098704,75
1038,794132,Light Rain,lr,ENE,2013-05-17T00:38:12.206780Z,2013-05-18,8.85,15.54,,4.95,61.0,,78.0,9.997862483098704,75
1039,726935,Light Rain,lr,W,2013-05-16T22:38:13.422750Z,2013-05-18,8.07,13.43,,6.18,270.0,,80.0,9.997862483098704,75
1040,790192,Light Rain,lr,W,2013-05-16T20:38:04.330170Z,2013-05-18,8.07,13.43,,6.18,270.0,,80.0,9.997862483098704,75
1041,760983,Light Rain,lr,NW,2013-05-16T18:38:01.959250Z,2013-05-18,6.48,13.45,,6.22,325.0,,84.0,,75
1042,771581,Light Rain,lr,NW,2013-05-16T16:37:59.352950Z,2013-05-18,6.48,13.45,,6.22,325.0,,84.0,,75
1043,786107,Light Rain,lr,W,2013-05-16T14:37:54.564420Z,2013-05-18,8.17,12.49,,6.92,271.0,,83.0,9.997862483098704,75
1044,729965,Light Rain,lr,W,2013-05-16T12:37:48.515280Z,2013-05-18,8.17,12.49,,6.92,271.0,,83.0,9.997862483098704,75
1045,775384,Light Rain,lr,W,2013-05-16T10:37:47.097790Z,2013-05-18,8.01,12.28,,6.73,278.0,,83.0,9.997862483098704,75
1046,758461,Light Rain,lr,W,2013-05-16T08:37:39.524230Z,2013-05-18,8.01,12.28,,6.73,278.0,,83.0,9.997862483098704,75
1047,775266,Light Rain,lr,WNW,2013-05-16T06:37:38.637140Z,2013-05-18,7.47,11.51,,6.85,282.0,,83.0,9.997862483098704,75
1048,770536,Light Rain,lr,WNW,2013-05-16T04:37:31.480330Z,2013-05-18,7.47,11.51,,6.85,282.0,,83.0,9.997862483098704,75
1049,755981,Light Rain,lr,ESE,2013-05-16T02:37:30.145520Z,2013-05-18,8.61,12.93,,8.34,116.00000000000001,,85.0,9.997862483098704,75
1050,763667,Light Rain,lr,ESE,2013-05-16T00:37:22.682310Z,2013-05-18,8.61,12.93,,8.34,116.00000000000001,,85.0,9.997862483098704,75
1051,754736,Light Rain,lr,W,2013-05-15T22:37:21.526510Z,2013-05-18,7.73,13.63,,6.83,265.0,,78.0,9.997862483098704,75
1052,754692,Light Rain,lr,W,2013-05-15T20:37:17.345430Z,2013-05-18,7.73,13.63,,6.83,265.0,,78.0,9.997862483098704,75
1053,751490,Light Rain,lr,WSW,2013-05-15T18:37:16.298660Z,2013-05-18,7.65,14.08,,5.61,257.0,,77.0,9.997862483098704,75
1054,754407,Light Rain,lr,WSW,2013-05-15T16:37:08.204320Z,2013-05-18,7.65,14.08,,5.61,257.0,,77.0,9.997862483098704,75
1055,760237,Light Rain,lr,W,2013-05-15T14:37:03.519850Z,2013-05-18,8.32,14.03,,5.25,265.0,,77.0,9.997862483098704,75
1056,733657,Light Rain,lr,W,2013-05-15T12:36:55.923360Z,2013-05-18,8.32,14.03,,5.25,265.0,,77.0,9.997862483098704,75
1057,745987,Light Rain,lr,WNW,2013-05-15T10:36:56.506680Z,2013-05-18,7.57,12.97,,7.04,294.0,,80.0,9.997862483098704,75
1058,754172,Light Rain,lr,WNW,2013-05-15T08:36:47.272030Z,2013-05-18,7.57,12.97,,7.04,294.0,,80.0,9.997862483098704,75
1059,749105,Light Rain,lr,NNW,2013-05-15T06:36:45.385100Z,2013-05-18,7.11,13.37,,7.27,336.0,,79.0,9.997862483098704,75
1060,742979,Light Rain,lr,NNW,2013-05-15T04:36:37.529600Z,2013-05-18,7.11,13.37,,7.27,336.0,,79.0,9.997862483098704,75
1061,741400,Light Rain,lr,E,2013-05-15T02:36:36.110190Z,2013-05-18,7.65,15.17,,10.64,89.0,,85.0,,75
1062,746279,Light Rain,lr,E,2013-05-15T00:36:31.932520Z,2013-05-18,7.65,15.17,,10.64,89.0,,85.0,,75
1063,742494,Light Rain,lr,NW,2013-05-14T22:36:26.602410Z,2013-05-18,7.39,12.39,,8.84,317.0,,82.0,9.923297940030222,75
1064,738470,Light Rain,lr,NW,2013-05-14T20:36:20.871190Z,2013-05-18,7.39,12.39,,8.84,317.0,,82.0,9.923297940030222,75
1065,727294,Light Rain,lr,NNW,2013-05-14T18:36:19.317140Z,2013-05-18,7.15,11.74,,9.67,327.0,,84.0,9.910870516185476,75
1066,728113,Light Rain,lr,NNW,2013-05-14T16:36:12.128040Z,2013-05-18,7.15,11.74,,9.67,327.0,,84.0,9.910870516185476,75
1067,727134,Light Rain,lr,NNW,2013-05-14T14:36:07.919510Z,2013-05-18,7.06,11.9,,9.21,327.0,,83.0,9.910870516185476,75
1068,725100,Light Rain,lr,NNW,2013-05-14T12:35:57.416100Z,2013-05-18,7.06,11.9,,9.21,327.0,,83.0,9.910870516185476,75
1069,708791,Light Rain,lr,NNW,2013-05-14T10:35:55.595170Z,2013-05-18,7.18,11.43,,9.53,328.0,,82.0,9.966793923486836,75
1070,701839,Light Rain,lr,NNW,2013-05-14T08:35:45.716160Z,2013-05-18,7.18,11.43,,9.53,328.0,,82.0,9.966793923486836,75
1071,705428,Light Cloud,lc,NNW,2013-05-14T06:35:41.123040Z,2013-05-18,7.1,12.79,,10.27,347.0,,77.0,9.997862483098704,70
1072,702414,Light Cloud,lc,NNW,2013-05-14T04:35:37.713650Z,2013-05-18,7.1,12.79,,10.27,347.0,,77.0,9.997862483098704,70
1073,703063,Light Rain,lr,NNW,2013-05-14T02:35:36.306420Z,2013-05-18,5.79,10.93,,16.05,336.0,,85.0,,75
1074,698926,Light Rain,lr,NNW,2013-05-14T00:35:32.491440Z,2013-05-18,5.79,10.93,,16.05,336.0,,85.0,,75
1075,856814,Light Cloud,lc,NNE,2013-05-19T22:40:55.343790Z,2013-05-19,7.8,17.34,,6.18,28.0,,69.0,5.816034359341446,70
1076,848956,Light Cloud,lc,NNE,2013-05-19T20:40:50.733760Z,2013-05-19,7.8,17.34,,6.18,28.0,,69.0,5.816034359341446,70
